index,gan,audio_path,source_audio_path,accepted,snr,energy,max_abs
2576,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002576.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0237.wav,True,12.832674980163574,0.007056321483105421,0.8471620678901672
2577,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002577.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0238.wav,True,11.134592056274414,0.005251158494502306,0.8217363953590393
2578,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002578.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0239.wav,True,12.93431282043457,0.0071070874109864235,0.8341754674911499
2579,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002579.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0240.wav,True,12.681378364562988,0.006789970211684704,0.860515296459198
2580,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002580.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0241.wav,True,13.098318099975586,0.006984254345297813,0.8277847766876221
2581,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002581.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0242.wav,True,8.765511512756348,0.0022849810775369406,0.8112006187438965
2582,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002582.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0243.wav,True,12.529705047607422,0.006332856602966785,0.8269482851028442
2583,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002583.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0244.wav,True,12.275666236877441,0.00602691899985075,0.8385686874389648
2584,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002584.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0245.wav,True,12.562542915344238,0.006012869533151388,0.8393087387084961
2585,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002585.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0246.wav,True,8.331092834472656,0.0029751895926892757,0.7423492670059204
2586,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002586.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0247.wav,True,12.785486221313477,0.005745386704802513,0.8623916506767273
2587,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002587.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0248.wav,True,11.684783935546875,0.0054398830980062485,0.8126797676086426
2588,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002588.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0249.wav,True,11.559671401977539,0.004673501942306757,0.8311747312545776
2589,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002589.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0250.wav,True,8.57876205444336,0.00277922791428864,0.8058230876922607
2590,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002590.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0251.wav,True,9.989352226257324,0.0034490562975406647,0.7961543798446655
2591,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002591.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0252.wav,True,10.32349967956543,0.007299031596630812,0.8277714252471924
2592,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002592.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0253.wav,True,11.322408676147461,0.00480155972763896,0.8166311383247375
2593,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002593.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0254.wav,True,10.488481521606445,0.004303168039768934,0.8008139729499817
2594,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002594.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0255.wav,True,12.789010047912598,0.01188331376761198,0.7993811368942261
2595,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002595.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0256.wav,True,12.315446853637695,0.006597680505365133,0.8658617734909058
