loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
39.68652587890625,214.52822875976562,2.325e-06,0.06666666666666667,100,,,,,,,,,
9.005977172851562,252.81277465820312,4.800000000000001e-06,0.13333333333333333,200,,,,,,,,,
1.0129899597167968,35.70021438598633,4.893023255813954e-06,0.2,300,,,,,,,,,
0.7650174713134765,19.592533111572266,4.776744186046512e-06,0.26666666666666666,400,,,,,,,,,
0.814841537475586,87.70835876464844,4.66046511627907e-06,0.3333333333333333,500,,,,,,,,,
0.7639613342285156,119.98907470703125,4.544186046511628e-06,0.4,600,,,,,,,,,
0.6949740600585937,92.50482940673828,4.4279069767441865e-06,0.4666666666666667,700,,,,,,,,,
0.6544015502929688,1.4966086149215698,4.311627906976745e-06,0.5333333333333333,800,,,,,,,,,
0.6820471954345703,2.704883098602295,4.195348837209303e-06,0.6,900,,,,,,,,,
0.5505018997192382,62.18055725097656,4.07906976744186e-06,0.6666666666666666,1000,,,,,,,,,
0.49919666290283204,83.61651611328125,3.962790697674419e-06,0.7333333333333333,1100,,,,,,,,,
0.5793485641479492,135.34222412109375,3.846511627906977e-06,0.8,1200,,,,,,,,,
0.5793227005004883,44.90486526489258,3.7302325581395356e-06,0.8666666666666667,1300,,,,,,,,,
0.4772465515136719,5.9302849769592285,3.6139534883720934e-06,0.9333333333333333,1400,,,,,,,,,
0.4917031478881836,36.2578010559082,3.4976744186046512e-06,1.0,1500,,,,,,,,,
,,,1.0,1500,0.1846219003200531,671.2414,5.734,5.734,,,,,
0.2571903419494629,65.82328033447266,3.38139534883721e-06,1.0666666666666667,1600,,,,,,,,,
0.2719518089294434,0.09980790317058563,3.2651162790697677e-06,1.1333333333333333,1700,,,,,,,,,
0.19622013092041016,14.588912010192871,3.1488372093023256e-06,1.2,1800,,,,,,,,,
0.24464277267456055,44.6467399597168,3.0325581395348842e-06,1.2666666666666666,1900,,,,,,,,,
0.2800302505493164,17.832426071166992,2.916279069767442e-06,1.3333333333333333,2000,,,,,,,,,
0.23506746292114258,65.3244400024414,2.8000000000000003e-06,1.4,2100,,,,,,,,,
0.22144580841064454,134.76052856445312,2.6837209302325585e-06,1.4666666666666668,2200,,,,,,,,,
0.22202037811279296,0.23191219568252563,2.5674418604651164e-06,1.5333333333333332,2300,,,,,,,,,
0.2420100212097168,13.701933860778809,2.4511627906976746e-06,1.6,2400,,,,,,,,,
0.21557750701904296,103.21765899658203,2.334883720930233e-06,1.6666666666666665,2500,,,,,,,,,
0.1693037223815918,0.14844968914985657,2.218604651162791e-06,1.7333333333333334,2600,,,,,,,,,
0.20427879333496093,0.1785721629858017,2.102325581395349e-06,1.8,2700,,,,,,,,,
0.22843385696411134,3.3557205200195312,1.986046511627907e-06,1.8666666666666667,2800,,,,,,,,,
0.21345102310180664,127.47713470458984,1.8697674418604652e-06,1.9333333333333333,2900,,,,,,,,,
0.17004219055175782,208.1529083251953,1.7534883720930235e-06,2.0,3000,,,,,,,,,
,,,2.0,3000,0.19130326807498932,703.0942,5.474,5.474,,,,,
0.0649280834197998,74.2235107421875,1.6372093023255813e-06,2.066666666666667,3100,,,,,,,,,
0.12798447608947755,0.03923400118947029,1.5209302325581395e-06,2.1333333333333333,3200,,,,,,,,,
0.14306577682495117,0.33141106367111206,1.4046511627906978e-06,2.2,3300,,,,,,,,,
0.09304133415222168,5.520366668701172,1.288372093023256e-06,2.2666666666666666,3400,,,,,,,,,
0.1181289291381836,0.044492240995168686,1.172093023255814e-06,2.3333333333333335,3500,,,,,,,,,
0.08920431137084961,70.1941909790039,1.0558139534883721e-06,2.4,3600,,,,,,,,,
0.13815452575683593,0.0668414980173111,9.395348837209304e-07,2.466666666666667,3700,,,,,,,,,
0.08982409477233887,0.13833017647266388,8.232558139534884e-07,2.533333333333333,3800,,,,,,,,,
0.10623492240905762,73.21586608886719,7.069767441860465e-07,2.6,3900,,,,,,,,,
0.10718513488769531,0.26198869943618774,5.906976744186047e-07,2.6666666666666665,4000,,,,,,,,,
0.08751958847045899,35.72410583496094,4.744186046511628e-07,2.7333333333333334,4100,,,,,,,,,
0.09824713706970215,0.9601750373840332,3.5813953488372097e-07,2.8,4200,,,,,,,,,
0.12219236373901367,117.48237609863281,2.4186046511627906e-07,2.8666666666666667,4300,,,,,,,,,
0.10853317260742187,0.8822907209396362,1.2558139534883723e-07,2.9333333333333336,4400,,,,,,,,,
0.07652079582214355,0.22629620134830475,9.30232558139535e-09,3.0,4500,,,,,,,,,
,,,3.0,4500,0.198351189494133,625.4139,6.154,6.154,,,,,
,,,3.0,4500,,,,,29533.0945,1.219,0.152,1.038907441152e+19,1.3822330311669244
