index,gan,audio_path,source_audio_path,accepted,snr,energy,max_abs
7261,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007261.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0200.wav,True,11.634870529174805,0.011340120807290077,0.9999988675117493
7262,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007262.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0201.wav,True,7.726220607757568,0.004334484692662954,0.9999987483024597
7263,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007263.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0202.wav,True,7.940948009490967,0.005020863842219114,0.9999988079071045
7264,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007264.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0203.wav,True,9.426345825195312,0.007171484641730785,0.9999988079071045
7265,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007265.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0204.wav,True,10.685276985168457,0.008382083848118782,0.9999988079071045
7266,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007266.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0205.wav,True,10.351628303527832,0.00786653347313404,0.9999988079071045
7267,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007267.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0206.wav,True,10.01563835144043,0.007210938259959221,0.9999988675117493
7268,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007268.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0207.wav,True,10.03058910369873,0.007376569788902998,0.9999988079071045
7269,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007269.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0208.wav,True,10.46091079711914,0.008005332201719284,0.9999988079071045
7270,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007270.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0209.wav,True,13.747381210327148,0.023066898807883263,0.9999988675117493
7271,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007271.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0210.wav,True,10.16696834564209,0.008066804148256779,0.9999988079071045
